Part Number,Category,Description,Supplier Name,Margin %,Margin,Active Price,On Hand ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Months No ,Reorder Point
21022,AHM,ICON VARIANT FOG FREE SHIELD S,Parts Canada    Power Twins (Price ,35.05%,15.77,44.99,0,0,0,0,0,0,0,0,0,0,0,0,0
21024,AHM,ICON VARIANT SHIELD RST SILVER,Parts Canada    Power Twins (Price ,52.01%,34.84,66.99,0,0,0,0,0,0,0,0,0,0,0,0,0
21031,PGC,ICON PROSHIELD FOG FREE RST BL,Parts Canada    Power Twins (Price ,35.00%,22.73,64.95,0,0,0,0,0,0,0,0,0,0,0,142,0
21125,ATR,120/60-17 Mich PR (DC),Thibault Canada (Price Book),35.01%,78.77,224.99,0,0,0,0,0,0,0,0,0,0,0,181,0
21137,ATR,190/55-17 Mich PR (DC),Thibault Canada (Price Book),35.00%,129.5,369.99,0,0,0,0,0,0,0,0,0,0,0,148,0
21205,ATR,120/70-17 Mich PR (DC),Thibault Canada (Price Book),35.00%,88.9,253.99,0,0,0,0,0,0,0,0,0,0,0,135,0
21290,ATR,130/60-16 Mich A59x (DC),Thibault Canada (Price Book),35.01%,77.02,219.99,0,0,0,0,0,0,0,0,0,0,0,192,0
21472,ATR,110/80-18 Mich PA (DC),Thibault Canada (Price Book),48.01%,71.53,148.99,0,0,0,0,0,0,0,0,0,0,0,0,0
217584,PGO,Battery terminal protector,Wurth Canada,30.72%,6.14,19.99,0,0,0,0,0,0,0,0,0,0,0,90,0
022-PDA,AEL,Vapor indicator light dashboard,BUTLER MAPS INC,20.26%,26.33,129.99,0,0,0,0,0,0,0,0,0,0,0,87,0
23224,PGC,7/16-20 Hand,Lordco Auto Parts,70.63%,6.35,8.99,0,0,0,0,0,0,0,0,0,0,0,86,0
24268,PGC,40MM SPEAKERS SET QZ/1/3 G9X/P,Parts Canada    Power Twins (Price ,30.05%,15.32,50.99,0,0,0,0,0,0,0,0,0,0,0,84,0
025-0020,AOA,LEDs for road book holder,Moto International,6.50%,1.95,29.99,0,0,0,0,0,0,0,0,0,0,0,181,0
25027,PGC,ICON SLATWALL HELMET SHELF RH,Parts Canada    Power Twins (Price ,1.92%,0.49,25.49,0,0,0,0,0,0,0,0,0,0,0,125,0
28605,ATA,"Rimstrip-325/450-18/19""22mm",BUTLER MAPS INC,47.96%,6.69,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0
28702,ATA,TUBE-80/100-21 MX HD TR-4,Thibault Canada (Price Book),68.10%,37.45,54.99,0,0,0,0,0,0,0,0,0,0,0,179,0
28706,ATA,TUBE-110/100-18 MX HD TR-4,Thibault Canada (Price Book),68.14%,37.47,54.99,0,0,0,0,0,0,0,0,0,0,0,197,0
03-0132,PGC,43120-413-00 (SBS2058) (VB-132,Motovan Corporation,46.23%,12.71,27.49,0,0,0,0,0,0,0,0,0,0,0,162,0
03-0732,AOA,Tachometer,M.C. Distributing,40%,25.98,64.95,0,0,0,0,0,0,0,0,0,0,0,183,0
030-0023,AEL,TT ACC. Cigarette socket 20A,Moto International,19.57%,13.7,69.99,0,0,0,0,0,0,0,0,0,0,0,110,0
96900212A,ACC,CARBON SWINGARM GUARD - SBK,DUCATI CANADA,30.02%,157.58,524.99,0,0,0,0,0,0,0,0,0,0,0,24,0
0301-0484,PGC,120/70ZR17 (58W) SPORTMAX Q3 F,Parts Canada    Power Twins (Price ,48.66%,94.39,193.99,0,0,0,0,0,0,0,0,0,0,0,78,0
0301-0607,PGC,120/70ZR17 (58W) BATTLAX S21 F,Parts Canada    Power Twins (Price ,35.00%,83.63,238.95,0,0,0,0,0,0,0,0,0,0,0,74,0
0302-0011,ATR,170/60-17 Metz Roadtec Z6,Parts Canada    Power Twins (Price ,33.98%,76.46,224.99,0,0,0,0,0,0,0,0,0,0,0,100,0
0302-0462,PGC,160/60ZR17 (69W) CONTI ROAD AT,Parts Canada    Power Twins (Price ,51.39%,165.95,322.95,0,0,0,0,0,0,0,0,0,0,0,86,0
3016-000-010-600,CNB,ARTEMIS PANT 10 GRAY,DCI Sales/Klim,35.00%,258.98,739.95,0,0,0,0,0,0,0,0,0,0,1,62,0
987699087,ACC,DC 19 GRAPHIC BLACK T-SHIRT XX,DUCATI CANADA,83.92%,33.56,39.99,0,0,0,0,0,0,0,1,1,1,1,24,0
0302-0818,PGC,180/55ZR17 (73W) SPORTMAX Q3 R,Parts Canada    Power Twins (Price ,48.66%,121.15,248.99,0,0,0,0,0,0,0,0,0,0,0,78,0
0302-1093,ATR,160/60ZR17 (69W) ROADTEC 01 RE,Parts Canada    Power Twins (Price ,35.01%,102.92,293.99,0,0,0,0,0,0,0,0,1,1,1,36,0
0303-0182,PGC,120/70ZR17 58W BT016-AA OE FRO,Parts Canada    Power Twins (Price ,48.66%,95.85,196.99,0,0,0,0,0,0,0,0,0,0,0,82,0
0304-0200,PGC,200/55R17 78V AMERICAN ELITE M,Parts Canada    Power Twins (Price ,35.00%,134.73,384.95,0,0,0,0,0,0,0,0,0,0,0,84,0
30401,PGC,CABLE LUBER 1 PIECE,Thibault Canada (Price Book),57.77%,7.62,13.19,0,0,0,0,0,0,0,0,0,0,0,183,0
0305-0013,ATR,100/90-18 Metz Lasertec FR,Parts Canada    Power Twins (Price ,35.01%,89.27,254.99,0,0,0,0,0,0,0,0,1,1,1,37,0
0305-0040,PGC,3.50-19 57H LASERTEC FRT METZE,Parts Canada    Power Twins (Price ,35.00%,102.53,292.95,0,0,0,0,0,0,0,0,0,0,0,86,0
0305-0059,PGC,3.25-19 54V AM26 ROADRIDER FR/,Parts Canada    Power Twins (Price ,48.66%,95.85,196.99,0,0,0,0,0,0,0,0,0,0,0,73,0
0305-0203,ATR,110/70-17 54H BT45 FRONT BI,Parts Canada    Power Twins (Price ,51.14%,111.99,218.99,0,0,0,0,0,0,0,0,0,0,0,93,0
0306-0033,ATR,130/80-17 Metz Lasertec RR,Parts Canada    Power Twins (Price ,35.01%,95.92,273.99,0,0,0,0,0,0,0,0,0,0,0,98,0
66-11031,ALG,45L Trax adventure RH side case-silver,FullBore Marketing Ltd.,38.40%,221.18,576,0,0,0,0,0,0,1,1,1,1,1,17,0
031-05259,PGC,Cable-Throttle-Yamaha YZF,Thibault Canada (Price Book),39.16%,18.4,46.99,0,0,0,0,0,0,0,0,0,0,0,180,0
0316-0046,PGC,110/80R19 59V BW-501-G FRONT O,Parts Canada    Power Twins (Price ,51.00%,100.95,197.95,0,0,0,0,0,0,0,0,0,0,1,64,0
0316-0089,PGC,90/90-21 54R TT SCORPION RALLY,Parts Canada    Power Twins (Price ,35.00%,69.98,199.95,0,0,0,0,0,0,0,0,0,0,0,72,0
0316-0140,ATR,90/90-21 54R KAROO 3 FRONT MET,Parts Canada    Power Twins (Price ,35.01%,66.87,190.99,0,0,0,0,0,0,0,0,1,1,1,41,0
11138562767,AOA,O-RING,BMW Group Canada,39.08%,1.95,4.99,0,0,0,0,0,0,0,0,0,0,0,24,0
0317-0169,ATR,180/55-17 Cont TA2 R,Parts Canada    Power Twins (Price ,49.30%,182.42,369.99,0,0,0,0,0,0,0,0,0,0,0,92,0
508264,ATR,100/90-19 Conti Trail Attack,Parts Canada    Power Twins (Price ,30.37%,34.01,111.99,0,0,0,0,0,0,0,0,0,1,1,55,0
83300402241,AOA,BASIC STAND,BMW Group Canada,17.09%,54.16,316.99,0,0,0,0,0,0,0,0,0,0,0,24,0
332019150,PGC,Relay / Bosch,Colwood Langford Auto Supply Ltd.,39.58%,4.35,10.99,0,0,0,0,0,0,0,0,0,0,0,129,0
033MOT007,PGO,Oil-Motul 2-Stroke 379 mL,Braithwaite Sales,38.04%,3.42,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0
36015,PGC,ICON LIFEFORM CARBON M WHITE,Parts Canada    Power Twins (Price ,34.99%,12.23,34.95,0,0,0,0,0,0,0,0,0,0,0,142,0
3615,SSS,3M two sided tape,Lordco Auto Parts,46.59%,9.78,20.99,0,0,0,0,0,0,0,0,0,0,0,200,0
37005210,PGC,6004-2RS 20X42X12MM 10/PCS BAL,Thibault Canada (Price Book),35.01%,14,39.99,0,0,0,0,0,0,0,0,0,0,0,166,0
374292,AOA,KOYO BALL BEARING 60/28-2RS  2,Thibault Canada (Price Book),41.74%,12.1,28.99,0,0,0,0,0,0,0,0,0,0,0,130,0
374542,AOA,KOYO BEARING 6304-2RS  20X52X1,Thibault Canada (Price Book),41.75%,6.05,14.49,0,0,0,0,0,0,0,0,0,0,0,130,0
38006,CHM,ICON VARIANT L BLACK HELMET,Parts Canada    Power Twins (Price ,33.15%,116.02,349.99,0,0,0,0,0,0,0,0,0,0,0,0,0
38007,CHM,ICON VARIANT XL BLACK HELMET,Parts Canada    Power Twins (Price ,35.01%,122.52,349.99,0,0,0,0,0,0,0,0,0,0,0,0,0
38008,CHM,ICON VARIANT 2XL BLACK HELMET,Parts Canada    Power Twins (Price ,29.44%,103.02,349.99,0,0,0,0,0,0,0,0,0,0,0,141,0
38605,CHM,ICON VARIANT M  HIVIZ ORANGE H,Parts Canada    Power Twins (Price ,35.01%,136.52,389.99,0,0,0,0,0,0,0,0,0,0,0,111,0
38606,CHM,ICON VARIANT L  HIVIZ ORANGE H,Parts Canada    Power Twins (Price ,33.34%,130.02,389.99,0,0,0,0,0,0,0,0,0,0,0,133,0
38613,CHM,ICON VARIANT XS HIVIZ YELLOW H,Parts Canada    Power Twins (Price ,35.01%,136.52,389.99,0,0,0,0,0,0,0,0,0,0,0,143,0
38614,CHM,ICON VARIANT S HIVIZ YELLOW HE,Parts Canada    Power Twins (Price ,35.65%,139.05,389.99,0,0,0,0,0,0,0,0,0,0,0,0,0
38617,CHM,ICON VARIANT XL HIVIZ YELLOW H,Parts Canada    Power Twins (Price ,33.34%,130.02,389.99,0,0,0,0,0,0,0,0,0,0,0,112,0
04-11570,ACC,BULB 12V-32/4CP BAY15D UP-0101,Motovan Corporation,63.09%,0.94,1.49,0,0,0,0,0,0,0,0,0,0,0,98,0
04-134,AL1,6V-8W FUSE TYPE BULB 10X31,Motovan Corporation,67.79%,1.01,1.49,0,0,0,0,0,0,0,0,0,0,0,133,0
04-139,AL1,12V-55W H3 HALOGEN BULB,Motovan Corporation,60.10%,3.6,5.99,0,0,0,0,0,0,0,0,0,0,0,193,0
04-421,AL1,Lens-Turn signal,BUTLER MAPS INC,35.12%,1.05,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0
04-476,ACC,T.SIGNAL 35603-06B30 LONG STEM,Motovan Corporation,41.52%,8.3,19.99,0,0,0,0,0,0,0,0,0,0,0,88,0
04-660,PGC,23X-83976-00 KILL SWITCH,Motovan Corporation,57.35%,11.35,19.79,0,0,0,0,0,0,0,0,0,0,0,198,0
04-702,AEL,37100-17C02 IGNITION SWITCH,Motovan Corporation,81.85%,39.69,48.49,0,0,0,0,0,0,0,0,0,0,0,97,0
04-8117,ACC,ODX LED 4000 S2 9007,Motovan Corporation,65.00%,58.49,89.99,0,0,0,0,0,0,0,0,0,0,0,67,0
04-8322,ACC,1 LIGHT WIRING HARNESS (H1),Motovan Corporation,56.35%,18.59,32.99,0,0,0,0,0,0,0,0,0,0,0,78,0
04-8323,ACC,2 LIGHT WIRING HARNESS (H2),Motovan Corporation,56.91%,22.19,38.99,0,0,0,0,0,0,0,0,0,0,0,91,0
04-90001,ACC,"TRAIL SERIES DUAL ROW 7.5"" 36W",Motovan Corporation,35.00%,32.9,93.99,0,0,0,0,0,0,0,0,0,0,0,78,0
040-0338,PGC,"Brake line, SS for 040-1600",Moto International,19.20%,24.19,125.99,0,0,0,0,0,0,0,0,0,0,0,186,0
040-0353,AOA,"Clutch disk R12XX, Toura ceram",Moto International,15.59%,106.03,679.99,0,0,0,0,0,0,0,0,0,0,0,201,0
040-0360,AOA,TTCyl Headguards-R1200GS,Moto International,21.42%,55.69,259.99,0,0,0,0,0,0,0,0,0,0,0,184,0
040-0457,PGC,Fork Spring-Dakar-Wirth,Moto International,12.56%,22.61,179.99,0,0,0,0,0,0,0,0,0,0,0,173,0
040-0663,AEL,TT GPS mount kit adaptor,Moto International,31.42%,21.99,69.99,0,0,0,0,0,0,0,0,0,0,0,163,0
040-0670,AEL,GPS mount bar-handlebar1200RT,Moto International,44.75%,53.03,118.49,0,0,0,0,0,0,0,0,0,0,0,171,0
040-1254,AOA,Engine guard TT Intermediate,Moto International,26.53%,21.22,79.99,0,0,0,0,0,0,0,0,0,0,0,170,0
040-1317,PGC,Steering guard R1150GS Silver,Moto International,16.92%,37.31,220.49,0,0,0,0,0,0,0,0,0,0,0,173,0
040-1318,AOA,TT Tank Protector R1150GSA,Moto International,26.93%,46.05,170.99,0,0,0,0,0,0,0,0,0,0,0,171,0
040-1504,AL1,TT HID light Left Dakar Mount,Moto International,25.47%,192.3,754.99,0,0,0,0,0,0,0,0,0,0,0,141,0
040-1600,AOA,"Hand Guards, F650GS Acerbis",Moto International,21.12%,48.79,230.99,0,0,0,0,0,0,0,0,0,0,0,186,0
040-1711TU,PGC,hand guard spoiler,Moto International,35.57%,20.97,58.95,0,0,0,0,0,0,0,0,0,0,0,119,0
040-2015,AL1,TT-Fog Light 55w Halogen Right,Moto International,24.30%,70.47,289.99,0,0,0,0,0,0,0,0,0,0,0,164,0
040-2682,AOA,TT Side Panels R1150GSA Alum M,Moto International,22.69%,48.9,215.49,0,0,0,0,0,0,0,0,0,0,0,172,0
040-2686,PGC,Side panel cover TT T1150GSA,Moto International,13.60%,27.19,199.99,0,0,0,0,0,0,0,0,0,0,0,174,0
040-3014,AL1,TT Fog Light Left R12GS,Moto International,17.95%,52.49,292.49,0,0,0,0,0,0,0,0,0,0,0,166,0
040-6500,AOA,TT Foam Air Filter R1150GS,Moto International,17.84%,10.7,59.99,0,0,0,0,0,0,0,0,0,0,0,169,0
040-7301,AOA,TT-BLK Handguard Spoiler,Moto International,23.14%,10.41,44.99,0,0,0,0,0,0,0,0,0,0,0,170,0
0404-0145,PGC,MICRO BLDR M4X0.7 WP 43-48 WO,Parts Canada    Power Twins (Price ,40.91%,11.68,28.55,0,0,0,0,0,0,0,0,0,0,0,76,0
041-0625,AOA,TT Long Distance Footpegs,Moto International,15.16%,29.49,194.49,0,0,0,0,0,0,0,0,0,0,0,184,0
041-0631,AOA,TT ADJ Footpegs F650GS,Moto International,22.93%,53.99,235.49,0,0,0,0,0,0,0,0,0,0,0,167,0
043-0150,AOA,TT G450 Pin Wrench,Moto International,33.76%,7.93,23.49,0,0,0,0,0,0,0,0,0,0,0,169,0
044-.3.9,AOA,Sump guard HP2,Moto International,22.73%,102.29,449.99,0,0,0,0,0,0,0,0,0,0,0,185,0
044-0320,AOA,TT Headlight Guard,Moto International,25.12%,19.72,78.49,0,0,0,0,0,0,0,0,0,0,0,158,0
044-0330,AL1,Headlight guard-steel TT blk,Moto International,22.73%,35,153.99,0,0,0,0,0,0,0,0,0,0,0,160,0
044-0340,AOA,oil cooler protection (silver),Moto International,22.76%,21.39,93.99,0,0,0,0,0,0,0,0,0,0,0,160,0
044-0360,AOA,Cylinder Gaurds-R1200 GS Alum,Moto International,22.76%,64.19,281.99,0,0,0,0,0,0,0,0,0,0,0,0,0
044-0400,AOA,TT Steering stop YELLOW R12GS,Moto International,24.89%,41.81,167.99,0,0,0,0,0,0,0,0,0,0,0,156,0
044-0403,AOA,TT-Steering stop black R12GS,Moto International,24.68%,47.01,190.49,0,0,0,0,0,0,0,0,0,0,0,160,0
044-0404,AOA,"Throttle Protector, R12GS, TT",Moto International,24.97%,29.34,117.49,0,0,0,0,0,0,0,0,0,0,0,156,0
044-0410,AOA,Windshield Deflector TT,Moto International,22.93%,34.4,149.99,0,0,0,0,0,0,0,0,0,0,0,171,0
044-0450,AEL,TT CANBUS Aux. adapter,Moto International,20.97%,14.68,69.99,0,0,0,0,0,0,0,0,0,0,0,165,0
044-0455,AOA,rear brk reserv guard cover GS,Moto International,24.84%,14.28,57.49,0,0,0,0,0,0,0,0,0,0,0,143,0
044-0460,AOA,TT Frt Brake Res Guard R12GS,Moto International,24.83%,11.42,45.99,0,0,0,0,0,0,0,0,0,0,0,153,0
044-0465,AOA,TT R12GS Side Std Swit Protect,Moto International,3.89%,0.7,17.99,0,0,0,0,0,0,0,0,0,0,0,115,0
044-0552,AOA,TT-cockpit cover 1 08,Moto International,36.07%,21.1,58.49,0,0,0,0,0,0,0,0,0,0,0,177,0
044-0720,AOA,C. Stand Guard TT-R1200GS Adv,Touratech USA/Cyco Active,24.69%,24.94,101,0,0,0,0,0,0,0,0,0,0,0,158,0
044-0722,AOA,Aluminum sump guard1200GSA,Moto International,26.80%,80.14,298.99,0,0,0,0,0,0,0,0,0,0,0,160,0
044-0730,AOA,R1200GS/A throttle pot cover,Moto International,21.42%,11.78,54.99,0,0,0,0,0,0,0,0,0,0,0,149,0
044-0752,AOA,TT-Windscreen Spoiler R12GSA L,Moto International,18.19%,29.1,159.99,0,0,0,0,0,0,0,0,0,0,0,177,0
044-0760,AOA,"Gear lever, folding, R12GS, TT",Moto International,11.31%,5.2,45.99,0,0,0,0,0,0,0,0,0,0,0,179,0
044-2090,AOA,Lambda probe protector,Moto International,10.53%,4,37.99,0,0,0,0,0,0,0,0,0,0,0,179,0
044-2150,AEL,Onboard Electrical Socket HP2,Moto International,20.86%,9.49,45.49,0,0,0,0,0,0,0,0,0,0,0,191,0
044-3000,AOA,TT ABS Sensor Protector,Moto International,25.08%,9.78,38.99,0,0,0,0,0,0,0,0,0,0,0,156,0
047-auto,AEL,Auto Comm Lead Wire,Motovan Corporation,55.54%,12.49,22.49,0,0,0,0,0,0,0,0,0,0,0,166,0
047-0102,AOA,TT R12RT Crash Bars,Moto International,0.34%,1.35,399.99,0,0,0,0,0,0,0,0,0,0,0,181,0
047-0120,AOA,Oil cooler guard TT,Moto International,30.23%,31.59,104.49,0,0,0,0,0,0,0,0,0,0,0,189,0
047-0120X,AOA,Oil Cooler Guard TT,Moto International,100%,0.99,0.99,0,0,0,0,0,0,0,0,0,0,0,195,0
047-0160,AOA,TT cylinder guards-black alum,Moto International,15.36%,36.1,234.99,0,0,0,0,0,0,0,0,0,0,0,177,0
047-0162,AOA,TT Cyliner Guards BLK 2cam,Moto International,24.79%,79.21,319.49,0,0,0,0,0,0,0,0,0,0,0,156,0
048-0120,PGC,TT Folding gear shift F800GS,Moto International,24.74%,18.18,73.49,0,0,0,0,0,0,0,0,0,0,0,160,0
048-0135,AOA,TT RAD Guard F650GS-T,Moto International,24.84%,48.56,195.49,0,0,0,0,0,0,0,0,0,0,0,168,0
048-0150,AOA,TT Bar Risers F800GS,Moto International,33.32%,14.99,44.99,0,0,0,0,0,0,0,0,0,0,0,148,0
048-0165,AOA,TT Tool Box F800GS BMW EngPlat,Moto International,30.88%,40.14,129.99,0,0,0,0,0,0,0,0,0,0,0,133,0
048-0276,AL1,TT F800GS Fog/Fog Light kit,Moto International,21.74%,119.58,549.99,0,0,0,0,0,0,0,0,0,0,0,165,0
048-0300,AOA,TT Crash Bar F800GST,Moto International,24.45%,95.49,390.49,0,0,0,0,0,0,0,0,0,0,0,120,0
048-0408,AOA,TT FRT Brake Res Guard F800GST,Moto International,30.45%,22.99,75.49,0,0,0,0,0,0,0,0,0,0,0,146,0
048-0425,AOA,TT Anti GlareSheild F800/650GS,Moto International,25.05%,17.91,71.49,0,0,0,0,0,0,0,0,0,0,0,170,0
048-0430,AOA,Instrument cover F650/800 TT,Moto International,15.20%,12.08,79.49,0,0,0,0,0,0,0,0,0,0,0,168,0
048-0438,AOA,protection for tail section,Moto International,18.00%,17.47,97.06,0,0,0,0,0,0,0,0,0,0,0,125,0
048-0482,PGC,TT F800GS 16T Sprocket,Moto International,28.35%,9.92,34.99,0,0,0,0,0,0,0,0,0,0,0,147,0
048-0600,AOA,TT Kaoko Throttle lock F800,Moto International,25.10%,37.64,149.99,0,0,0,0,0,0,0,0,0,0,0,155,0
048-0601,AOA,TT Kaoko throttle lock F800ST,Moto International,6.37%,7.64,119.99,0,0,0,0,0,0,0,0,0,0,0,104,0
049-0107,AOA,G650 X Large bash plate,Moto International,11.54%,31.15,269.99,0,0,0,0,0,0,0,0,0,0,0,179,0
049-0132,PGC,G650 TT UNI AIR FILTER,Moto International,20.81%,13.63,65.49,0,0,0,0,0,0,0,0,0,0,0,164,0
049-93640,AOA,ATV Seat Cover,Thibault Canada (Price Book),29.98%,8.99,29.99,0,0,0,0,0,0,0,0,0,0,0,172,0
05-5214,CHM,Ether Carbon Street Helmet S,FullBore Marketing Ltd.,35.00%,105,299.99,0,0,0,0,0,0,0,0,0,0,0,134,0
05-5316,AHM,Riot pro carbon LRG,FullBore Marketing Ltd.,48.00%,163.2,339.99,0,0,0,0,0,0,0,0,0,0,0,84,0
05-771,PGC,SSH908 STEERING BEARING,Motovan Corporation,61.77%,30.57,49.49,0,0,0,0,0,0,0,0,0,0,0,157,0
050-3022,ALG,ZegaPro2 RHS 38L Black,Touratech USA/Cyco Active,23.08%,240,"1,040.00",0,0,0,0,0,0,0,0,0,0,0,92,0
0503 088004,AEX,Exhust-Remus PC Connector SS,Remus USA (Max Moto),30.00%,51.46,171.53,0,0,0,0,0,0,0,0,0,0,0,175,0
0505-0050,PGC,SKID PLATE TTR125/L 01-08,Parts Canada    Power Twins (Price ,35.00%,72.43,206.95,0,0,0,0,0,0,0,0,0,0,0,71,0
050616-J4,CHM,Helmet-Arai XD L black,FullBore Marketing Ltd.,30.01%,225.04,749.99,0,0,0,0,0,0,0,0,0,0,0,201,0
051-0031,ALG,TT-Pannier Racks F650GS,Moto International,28.03%,124.19,442.99,0,0,0,0,0,0,0,0,0,0,0,186,0
051-1100,ALG,Tail rack plate Rxx/GS,Moto International,25.40%,30.6,120.49,0,0,0,0,0,0,0,0,0,0,0,157,0
051-1110,ALG,"Luggage cover R1150GS, Aluminu",BUTLER MAPS INC,14.17%,13.89,97.99,0,0,0,0,0,0,0,0,0,0,0,186,0
051-1205,PGC,Chain guide 650 GS,Moto International,52.07%,70.29,134.99,0,0,0,0,0,0,0,0,0,0,0,187,0
524872,AOA,HAYNES MANUEL BMW F650/800 TWI,Thibault Canada (Price Book),30.01%,16.2,53.99,0,0,0,0,0,0,0,0,0,0,0,0,0
053-0020,ALG,Pannier Mounting Kit 18mm,Moto International,33.48%,36.99,110.49,0,0,0,0,0,0,0,0,0,0,0,187,0
055-0010,ALG,ZEGA-Bag Liner (35L),Moto International,42.96%,49.61,115.49,0,0,0,0,0,0,0,0,0,0,0,0,0
055-0020,ALG,ZEGA-Bag Liner (41 L),Moto International,42.96%,49.61,115.49,0,0,0,0,0,0,0,0,0,0,0,0,0
055-0045,ALO,Locks for ZEGA,Moto International,48.88%,33.97,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0
055-0225,ALG,TT Bag Lid Straps,Moto International,31.84%,5.25,16.49,0,0,0,0,0,0,0,0,0,0,0,125,0
055-1124,ALG,Tank bag-TT R12GS,Moto International,23.73%,47.34,199.49,0,0,0,0,0,0,0,0,0,0,0,190,0
055-1140,ALG,Tank Bag - Day Trip R12GS/A,Moto International,19.40%,32.49,167.49,0,0,0,0,0,0,0,0,0,0,0,182,0
055-1160,ALG,Tankbag TT F650/800 GS,Moto International,23.94%,53.87,224.99,0,0,0,0,0,0,0,0,0,0,0,156,0
055-1162,ALG,TT F650/800GS Tank Bag,Moto International,24.84%,65.7,264.49,0,0,0,0,0,0,0,0,0,0,0,169,0
055-1165,ALG,TT Tank Bag F650/800GS,Moto International,23.94%,53.87,224.99,0,0,0,0,0,0,0,0,0,0,0,169,0
055-1226,ALG,Case-UnderTl Rack Cargo Bag-R1,Moto International,45.60%,45.6,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0
055-1226,ALG,Case-UnderTl Rack Cargo Bag-R1,Touratech USA/Cyco Active,34.99%,34.99,99.99,0,0,0,0,0,0,0,0,0,0,0,158,0
055-1270,ALG,underseat storage bag HP2,Moto International,47.31%,22.94,48.49,0,0,0,0,0,0,0,0,0,0,0,191,0
055-1300,ALG,Tank bag drink bag-TT,Moto International,20.45%,44.99,219.99,0,0,0,0,0,0,0,0,0,0,0,190,0
05875-20,PGC,"Shock guard R12GS/A blk, Maier",BUTLER MAPS INC,19.16%,19.15,99.95,0,0,0,0,0,0,0,0,0,0,0,149,0
06-153,ACC,"36""CABLE RACK DISPLAY",Motovan Corporation,40.18%,34.95,86.99,0,0,0,0,0,0,0,0,0,0,0,0,0
06-26511,PGC,THROTTLE SLEEVE YAM,Motovan Corporation,50.38%,7.2,14.29,0,0,0,0,0,0,0,0,0,0,0,152,0
06-3204,PGC,KL/KLR650 87-98/ZL600 84-86 CL,Motovan Corporation,5.29%,0.93,17.59,0,0,0,0,0,0,0,0,0,0,0,167,0
06-4121,PGC,GSX600F  CL CABLE,Motovan Corporation,15.07%,2.65,17.59,0,0,0,0,0,0,0,0,0,0,0,198,0
06-5023,ACC,YZ250-YZ/WR450 03-05 HOT START,Motovan Corporation,56.55%,11.87,20.99,0,0,0,0,0,0,0,0,0,0,0,112,0
06-68000,PGC,"SPONSOR STICKER KIT ""B"" (03 DE",Parts Canada    Power Twins (Price ,46.93%,10.32,21.99,0,0,0,0,0,0,0,0,0,0,0,195,0
0601-0233,PGC,RENTHAL FATBAR WINDHAM BLUE ,Parts Canada    Power Twins (Price ,35.00%,67.53,192.95,0,0,0,0,0,0,0,0,0,0,0,70,0
0602-0296,PGC,"RISER 2""ROX PIVOT 7/8",Parts Canada    Power Twins (Price ,35.00%,51.78,147.95,0,0,0,0,0,0,0,0,0,0,0,66,0
0602-0651,PGC,RISER 2/1.125 CLR ANO,Parts Canada    Power Twins (Price ,35.00%,51.78,147.95,0,0,0,0,0,0,0,0,0,0,0,71,0
0602-0657,PGC,RISER 1.25UP 1 BAC OS BLK,Parts Canada    Power Twins (Price ,35.00%,50.73,144.95,0,0,0,0,0,0,0,0,0,1,2,52,0
0603-0361,PGC,SNAPNGO BASK DRINK HOLDER ,Parts Canada    Power Twins (Price ,34.94%,19.91,56.99,0,0,0,0,0,0,0,0,0,0,0,88,0
614250500,ST,Wurth Universal Bit Set,Wurth Canada,30.99%,30.99,99.99,0,0,0,0,0,0,0,0,0,0,0,134,0
622,PGC,"Alternator, complete kit Omega",Motorrad Elektrik,17.57%,122.95,699.95,0,0,0,0,0,0,0,0,0,0,0,171,0
63020,CNB,TEE LS GIDEON BLK/GRY MEDIUM,Parts Canada    Power Twins (Price ,38.48%,14.62,37.99,0,0,0,0,0,0,0,0,0,0,0,173,0
52320101AC,ACC,"MIRROR, LEFT BLACK DARK",DUCATI CANADA,30.05%,68.66,228.49,0,0,0,0,0,0,0,0,0,0,0,24,0
6327659035,PGC,SCREW M5X35SW,BMW Group Canada,60.02%,6.59,10.98,0,0,0,0,0,0,0,0,0,0,0,135,0
63328,PGC,TEE SETH BROWN LARGE,Parts Canada    Power Twins (Price ,73.33%,32.99,44.99,0,0,0,0,0,0,0,0,0,0,0,0,0
0640-0876,PGC,"LS 2.2"" ROUNG BAR END MIRROR B",Parts Canada    Power Twins (Price ,38.27%,47.45,123.99,0,0,0,0,0,0,0,0,0,0,0,75,0
065-0084,AEL,GPS Holder Garmkin 76 seriesTT,Moto International,22.22%,39.99,179.99,0,0,0,0,0,0,0,0,0,0,0,191,0
065-0088,AOA,TT Garmin GPS Mount,Moto International,17.65%,42.36,239.99,0,0,0,0,0,0,0,0,0,0,0,172,0
065-0142,PGC,Touratech GPS mount,Moto International,24.89%,57.75,231.99,0,0,0,0,0,0,0,0,0,0,0,181,0
